ticker,award_date,company,same_day_award_count,transaction_amount_sum,transaction_amount_abs_sum,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_transactions_30d,prior_award_days_30d,pre_volatility_market_20d,relative_strength_spy_60d,relative_strength_spy_120d,prior_response_mean_20d,prior_response_count_60d,event_trading_day,peak_pct,peak_day,day90_pct,actual_winner_ge20,MTS_signal_score,predicted_buy,market_cap_before,log10_market_cap_before,MTS8_score,MTS11_score_old,old_buy,buy8,delta_score_8_minus_11,hit_7p5,hit_10,hit_15,hit_20
HON,2026-02-25,HONEYWELL INTERNATIONAL INC.,1,2317950.5,2317950.5,511494518.81,20789842.316136364,2156872.05,24,16,1.4626206091708325,25.197231634629127,12.507594730302852,1.8890760014148216,46,2026-02-25,2.919675906268271,3,-10.472460354945756,0,1.202619678975413,0,170380253685.31815,11.231419260545536,1.3274795230300935,1.202619678975413,0,0,0.12485984405468042,0,0,0,0
HON,2026-02-27,HONEYWELL BUILDING SOLUTIONS SES CORP,1,12368546.16,12368546.16,511494518.81,20738795.79088889,2226944.1,29,16,0.959901764645242,27.553935248160546,15.359761560054874,2.1058125986765504,48,2026-02-27,1.826841122608891,1,-12.06464288356781,0,1.3131290463183647,0,168470897963.1839,11.226524890693586,1.391490197917254,1.3131290463183647,0,0,0.07836115159888934,0,0,0,0
HON,2026-03-11,HONEYWELL INTERNATIONAL INC.,2,80068455.32,80158853.72,1028199720.31,30656166.373684205,2286294.1,30,15,1.2294202951200734,25.704538212061568,18.142143687599894,2.650181739032176,52,2026-03-11,0.0,0,-6.7086167015605325,0,1.3979580219694627,0,159532194779.28812,11.202848340083225,1.345103183125628,1.3979580219694627,0,0,-0.052854838843834795,0,0,0,0
HON,2026-03-26,HONEYWELL INTERNATIONAL INC.,1,370000.0,370000.0,1028199720.31,28790429.603846155,2342489.55,36,17,1.5574134217679338,20.7748402145045,17.520338535853742,2.273802356819571,59,2026-03-26,6.216295777694136,44,2.503501376674322,0,1.1145629154445222,0,149706050621.99377,11.175239353440185,1.2362671488832584,1.1145629154445222,0,0,0.12170423343873615,0,0,0,0
HON,2026-03-30,HONEYWELL INTERNATIONAL INC.,1,42877754.82,42877754.82,1028199720.31,28519758.84571429,2286294.1,25,14,1.4057618501936926,22.19279016350404,20.06343290254243,2.031268076854216,61,2026-03-30,7.019522618103191,42,4.218166712172944,0,1.3477480073797554,0,147935759364.28485,11.17007316532515,1.3534655760549397,1.3477480073797554,0,0,0.005717568675184248,0,0,0,0
IBM,2025-08-22,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,1636688.34,1636688.34,59350855.22,10948020.643333333,931412.31,11,6,1.3765974003834218,-16.466996971130285,-13.137193488722986,,0,2025-08-22,30.826022187324508,57,23.0299482578576,1,1.8329061283090635,0,217355076832.5547,11.337169788601456,1.8341007769011985,1.8329061283090635,0,0,0.001194648592135028,1,1,1,1
IBM,2025-08-26,INTERNATIONAL BUSINESS MACHINES CORPORATION,3,4240645.95,4240645.95,59350855.22,8436553.25375,931412.31,15,8,1.387431030398198,-15.494826082965895,-13.481582932792668,,0,2025-08-26,30.53483527237759,55,22.242231127830596,1,1.7720302751427448,0,217382310572.14844,11.337224200589867,1.8254307258371565,1.7720302751427448,0,0,0.05340045069441168,1,1,1,1
IBM,2025-09-25,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,16023665.75,16023665.75,59350855.22,6697784.9988,4240645.95,52,17,1.6031873905148413,-9.53451292391465,-6.172111237835896,8.627101223470298,0,2025-09-25,12.53436733017368,34,3.27021563319827,0,1.3300790480539453,0,242894836315.3722,11.38541828226673,1.3826734424983387,1.3300790480539453,0,0,0.0525943944443934,1,1,0,0
IBM,2025-09-30,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,6212436.6,6212436.6,85590308.83,9891185.525172412,4240645.95,58,17,1.6059177663281576,-10.501109807338429,-5.575183532603248,9.758131871756516,0,2025-09-30,12.247197956133382,31,5.6045759956642405,0,1.3889707831501867,0,258129647499.87305,11.411837888333665,1.499399564427356,1.3889707831501867,0,0,0.11042878127716915,1,1,0,0
IBM,2025-11-04,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,50014.43,50014.43,85590308.83,9013997.925,4185908.81,11,7,2.3065843308600837,20.839404311974885,1.902768217001947,10.288548737121054,0,2025-11-04,5.273965802227254,6,-13.913792862999298,0,1.3670342610246196,0,277624486050.58246,11.44345776757417,1.2940293600022588,1.3670342610246196,0,0,-0.07300490102236079,0,0,0,0
IBM,2025-11-13,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,624794.94,624794.94,85590308.83,8538776.9175,3859179.82,11,7,2.2927301126764115,20.77328041697699,2.6134278220772984,9.836156832022466,0,2025-11-13,3.237558803605567,53,-20.27557410377872,0,1.325461273714179,0,288544981944.2155,11.46021352594017,1.2856896947724443,1.325461273714179,0,0,-0.039771578941734775,0,0,0,0
IBM,2025-11-25,INTERNATIONAL BUSINESS MACHINES CORPORATION,2,1665416.63,1665416.63,85590308.83,7783517.828695652,3859179.82,14,11,1.7229421067449773,21.05413251862296,1.0272954880112817,9.965425789708268,3,2025-11-25,3.366389125644531,45,-20.152957441050912,0,1.299375322454278,0,278596390445.22437,11.444975485311648,1.143146776241872,1.299375322454278,0,0,-0.15622854621240578,0,0,0,0
IBM,2025-12-29,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,462484.11,462484.11,85590308.83,6780326.25046875,3476575.515,31,15,0.7905513435078145,4.134025938755381,-4.179852531784988,7.698981297708952,23,2025-12-29,2.94040511578324,23,-23.86647644028702,0,1.2190322733508758,0,279484999344.2144,11.4463585031818,1.2671899257501595,1.2190322733508758,0,0,0.04815765239928371,0,0,0,0
IBM,2026-01-13,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,4018977.09,4018977.09,85590308.83,7830555.4245714275,3476575.515,27,12,1.509468582265306,5.133048430783993,-1.1953666057940016,5.975797537674664,31,2026-01-13,3.816479316883914,13,-15.171460025871998,0,0.9633238203030184,0,285979937091.8132,11.456335566290068,1.0501776136233116,0.9633238203030184,0,0,0.0868537933202932,0,0,0,0
IBM,2026-01-16,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,4701965.11,4701965.11,85590308.83,7668854.576666666,3476575.515,25,12,1.828383869524816,5.633023099664403,8.347528550878836,5.743826937906795,33,2026-01-16,2.9639793448176466,10,-12.427715368090942,0,0.8625330869929743,0,272944220548.15247,11.436073902779663,0.9974423481946246,0.8625330869929743,0,0,0.13490926120165037,0,0,0,0
IBM,2026-02-05,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,995368.0,995368.0,85590308.83,6978948.861084337,3399409.01,32,16,2.8315359313771564,-6.150048886797344,17.265693705759922,4.88943836060808,37,2026-02-05,15.05883308324758,80,-5.3577039215861095,0,0.9383964575064456,0,264791160445.84296,11.422903482906369,1.0084840328040774,0.9383964575064456,0,0,0.07008757529763177,1,1,1,0
IBM,2026-03-03,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,171817.07,171817.07,85590308.83,6006886.665918369,2209714.3600000003,34,16,4.026426089164174,-18.25914677255435,-9.485918612621214,2.230247423513241,46,2026-03-03,35.214100407035765,63,19.19687802705589,1,0.9936497585890004,0,220530829430.6965,11.34346931088194,1.304227609798665,0.9936497585890004,0,0,0.3105778512096645,1,1,1,1
IBM,2026-03-06,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,320.69,320.69,85590308.83,5955334.732525254,2196376.29,37,17,3.942421104048512,-14.446209585192838,0.4195563732918961,1.4090551142196155,48,2026-03-06,28.125604436812917,60,-14.7528694488254,1,1.4118205773247874,0,237192954427.5722,11.375101784613507,1.2816345069340462,1.4118205773247874,0,0,-0.13018607039074115,1,1,1,1
IBM,2026-03-13,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,92887.98,92887.98,85590308.83,5846701.488834954,2191464.0,38,17,3.4660072184566006,-17.3336412969705,-6.595236406175131,1.1262670728481556,53,2026-03-13,34.66507293581629,55,-15.473877722540596,1,0.9699377479522716,0,228992209834.24048,11.359820708175917,1.2095132332522418,0.9699377479522716,0,0,0.2395754852999702,1,1,1,1
IBM,2026-03-19,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,4535817.33,4535817.33,85590308.83,5768369.104953271,2196376.29,45,18,3.5081276754216075,-13.286087028840424,-10.601362764718658,0.5739108129205277,56,2026-03-19,32.46520574555814,51,-8.892199614230556,1,0.9013100763542692,0,232709369634.6277,11.366813869744384,1.212549970098294,0.9013100763542692,0,0,0.31123989374402483,1,1,1,1
IBM,2026-03-20,INTERNATIONAL BUSINESS MACHINES CORPORATION,2,2328808.2800000003,2328808.2800000003,85590308.83,5922861.492870371,2209714.3600000003,48,18,3.586450055746436,-14.66121965245193,-12.562103356408173,0.5112354848655049,57,2026-03-20,37.17711794339036,50,-7.609710999300246,1,0.8904021597343637,0,231571711871.26904,11.36468550614109,1.2395250999321088,0.8904021597343637,0,0,0.34912294019774515,1,1,1,1
IBM,2026-03-24,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,-1105.62,1105.62,85590308.83,6040967.989090908,2275930.3550000004,49,17,2.075012710653111,-15.423723153050828,-12.380681981177467,0.4960917636083465,59,2026-03-24,37.84992959743063,48,-5.243089950173174,1,1.3096270250596798,0,229786621152.12305,11.361324739195817,1.2064269737039457,1.3096270250596798,0,0,-0.10320005135573407,1,1,1,1
IBM,2026-03-25,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,-202844.34,202844.34,85590308.83,6018214.85117117,2328808.2800000003,53,18,1.92266202256072,-15.836373060400764,-13.614281240907667,0.4519159533478648,60,2026-03-25,37.393067425194815,47,-1.8680628428053847,1,1.0337452406036007,0,222526007430.40576,11.347380775871786,1.2301841413857768,1.0337452406036007,0,0,0.19643890078217607,1,1,1,1
IBM,2026-03-26,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,460643.33,460643.33,85590308.83,6109078.531607143,2493626.475000001,50,18,1.876425626731193,-14.544705679967915,-11.707440546209655,0.4219378584918751,61,2026-03-26,37.233894329461535,46,-1.6607852194823858,1,0.9917061994927866,0,223265955355.28174,11.348822504851304,1.195757263940788,0.9917061994927866,0,0,0.20405106444800147,1,1,1,1
IBM,2026-03-30,INTERNATIONAL BUSINESS MACHINES CORPORATION,1,4942503.42,4942503.42,85590308.83,6078753.874778761,2658444.6700000004,44,15,1.93612624048431,-12.376322027921423,-11.73733812845418,0.4687997058637347,63,2026-03-30,39.79057458383206,44,0.7487365482659714,1,0.9586166289001776,0,218595116413.67212,11.339640455242753,1.1332605689971804,0.9586166289001776,0,0,0.1746439400970028,1,1,1,1
KTOS,2025-09-16,"KRATOS S2, INC",1,6289828.5,6289828.5,25373493.68,4574604.54,1932610.56,12,7,2.970868562120129,66.04632942053281,116.61453176642353,,0,2025-09-16,71.2115308882564,85,45.80222910227856,1,2.8922445066138733,1,12111395034.255981,10.083194169632382,2.6912298704024717,2.8922445066138733,1,1,-0.2010146362114016,1,1,1,1
KTOS,2025-11-21,"KRATOS SRE, INC.",1,43818.73,43818.73,25373493.68,2737170.900526316,342947.0,5,4,4.512159100624715,-0.919971930375718,65.6808038725085,17.487123314481035,1,2025-11-21,89.06566730498753,37,7.159382400838288,1,2.309937434925927,1,11364667643.27124,10.055556739418323,2.2275549058357837,2.309937434925927,1,1,-0.08238252909014321,1,1,1,1
KTOS,2025-12-19,"KRATOS DEFENSE & ROCKET SUPPORT SERVICES, INC.",1,199739.22,199739.22,25373493.68,2765327.373076924,599608.8300000001,12,8,3.3754555606743377,-14.194066529886973,64.21839397303808,13.47998721425292,8,2025-12-19,73.39169953442375,18,-17.694654809109288,1,2.174168690589292,0,12055226808.830475,10.081175385671324,1.8914673100201813,2.174168690589292,0,1,-0.28270138056911054,1,1,1,1
KTOS,2026-01-29,"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",1,750000.0,750000.0,25373493.68,2705209.476857143,599217.66,10,7,5.677170333442825,17.324781057016068,72.67115707512575,18.933876056498068,15,2026-01-29,0.0,0,-48.049189419181324,0,2.3011866198896547,1,19023282261.20343,10.279285451873069,2.376722838818347,2.3011866198896547,1,1,0.07553621892869211,0,0,0,0
LDOS,2025-08-20,"LEIDOS, INC.",2,1830689.31,1830689.31,52103294.05,25383516.11333333,31536837.855,83,6,1.894008121055018,7.9493257713063805,30.01077079139209,,0,2025-08-20,11.004163559915623,53,3.4173576834147124,0,1.086627970766173,0,22693432397.15576,10.355900188190192,0.9551867790366838,1.086627970766173,0,0,-0.1314411917294892,1,1,0,0
LDOS,2025-08-25,"LEIDOS, INC.",1,20000.0,20000.0,88683076.25,29856533.202,34411042.685,132,10,1.8066914598976924,14.250614873462176,26.10071609931497,,0,2025-08-25,10.117894213845148,50,1.474426934139994,0,1.0362738053688494,0,23074321946.533203,10.363128947868884,0.9053312281388125,1.0362738053688494,0,0,-0.13094257723003688,1,1,0,0
LDOS,2025-09-05,"LEIDOS, INC.",2,4138676.4,4150366.44,129460512.85999998,41043151.98611111,35662964.68,259,18,0.9168223646496004,15.63893969994612,17.705313689833968,,0,2025-09-05,11.723505603668594,42,7.078463764585452,0,0.8057777449578153,0,22673119749.572754,10.355511281785352,0.8913744984869798,0.8057777449578153,0,0,0.08559675352916452,1,1,0,0
LDOS,2025-09-12,"LEIDOS, INC.",3,15563285.03,15563285.03,129460512.85999998,41450207.81304348,39622594.15,327,22,0.87354384619366,12.727351805905052,20.84188087072596,,0,2025-09-12,8.7703019977196,37,5.684844496014652,0,0.9388393898976576,0,23504726510.879517,10.371155202322532,0.9089350974580339,0.9388393898976576,0,0,-0.02990429243962367,1,0,0,0
LDOS,2025-09-14,"LEIDOS, INC.",1,535011.34,535011.34,129460512.85999998,40655830.4664,39622594.15,322,22,0.87354384619366,12.727351805905052,20.84188087072596,,0,2025-09-15,9.204842941855794,36,4.889385545605585,0,0.8996309056496875,0,23343484103.57666,10.368165676646461,0.9059484873955664,0.8996309056496875,0,0,0.006317581745878931,1,0,0,0
LDOS,2025-09-20,"LEIDOS, INC.",1,89054.73,89054.73,155520686.60000002,41897757.25612902,39622594.15,359,24,0.946502868346434,12.395360830968391,20.378333874673697,2.3001692630088777,0,2025-09-22,6.21707225750785,31,0.4458911385861741,0,0.9616444175782622,0,23851232808.562622,10.377510831515293,0.9040820337650399,0.9616444175782622,0,0,-0.05756238381322232,0,0,0,0
LDOS,2025-09-25,LEIDOS BIOMEDICAL RESEARCH INC,2,472605.0,472605.0,232025408.9100001,45375836.24638888,40192114.56999999,411,25,1.1314225522084949,6.720068575186676,8.056908710543986,2.900130520624808,0,2025-09-25,9.426409172593589,28,3.568790233448915,0,0.8343551307740019,0,23844870407.302246,10.377394966461793,0.8857630997988863,0.8343551307740019,0,0,0.051407969024884426,1,0,0,0
LDOS,2025-10-03,"LEIDOS, INC.",1,-1465.45,1465.45,692696416.59,63218891.787441865,40761634.99,452,27,1.1498483928961565,13.019554661734237,12.467545195947814,2.729627266861274,0,2025-10-03,2.029869851575849,22,-12.143646276715414,0,1.227990232857781,0,24543420954.791077,10.389935096216675,0.9562033206366617,1.227990232857781,0,0,-0.2717869122211193,0,0,0,0
LDOS,2025-10-17,"LEIDOS, INC.",1,156953.98,156953.98,692696416.59,56594502.97083333,31124995.84,291,20,1.3886897557696272,8.255037805210618,5.9068984167399705,4.610517493714618,0,2025-10-17,8.151335341264998,12,-4.884410511955862,0,0.9082242650478742,0,23464422303.874878,10.370409866312084,0.9444876311434889,0.9082242650478742,0,0,0.036263366095614646,1,0,0,0
LDOS,2025-10-27,"LEIDOS, INC.",1,-517736.11,517736.11,692696416.59,51368098.89698111,29199491.220000003,92,15,1.5973656632883044,8.524275944123595,-0.5312565240650287,3.5632238297283103,0,2025-10-27,5.520605710176918,6,-4.844882484314472,0,0.9195736493630012,0,24170605775.214233,10.383287535038846,0.9023825824348498,0.9195736493630012,0,0,-0.01719106692815142,0,0,0,0
LDOS,2025-10-29,"LEIDOS, INC.",1,24839.0,24839.0,692696416.59,49554941.84109089,28968764.41,88,15,1.5187769722622966,-0.7277717373299843,-0.1329322092171985,3.4709437908025444,0,2025-10-29,6.053365105227226,4,-7.651036082146733,0,0.99791217679652,0,23897040139.975403,10.378344113061951,0.9407379944687191,0.99791217679652,0,0,-0.057174182327800915,0,0,0,0
LDOS,2025-11-13,"LEIDOS, INC.",1,856134.69,856134.69,692696416.59,43840104.12349207,19140554.32,66,17,1.6420689501587509,0.8167837907045561,9.362811780735017,2.93320752907342,0,2025-11-13,3.904723947585009,38,-17.243607713863362,0,0.9751472534405036,0,24475318541.350952,10.388728352767341,0.9824893496229948,0.9751472534405036,0,0,0.0073420961824912645,0,0,0,0
LDOS,2025-11-18,"LEIDOS, INC.",1,-7800.0,7800.0,692696416.59,41910659.56030303,16398849.29,70,17,1.473565370350799,1.3309316567179377,16.324936684254077,2.995547470360293,0,2025-11-18,5.119000460727774,35,-17.370974865969547,0,1.1112310369506428,0,24021733603.604004,10.380604346418714,0.9835996182536372,1.1112310369506428,0,0,-0.12763141869700567,0,0,0,0
LDOS,2025-11-19,"LEIDOS, INC.",2,13210624.59,13340624.59,692696416.59,41324318.95999999,15351141.77,75,18,1.3674782970263877,0.9791375039420958,14.926391326175771,2.995547470360293,1,2025-11-19,5.080102241603823,34,-17.14131122441469,0,0.8804537961136216,0,24062451014.32585,10.381339862728748,0.8579377908824869,0.8804537961136216,0,0,-0.022516005231134728,0,0,0,0
LDOS,2026-01-02,"LEIDOS, INC.",1,1359966.0,1359966.0,692696416.59,39309844.03680851,16398849.29,197,18,1.3936077579081962,-9.057929861729908,2.629534178556004,1.3362038654751909,37,2026-01-02,8.104864711005334,5,-32.153560432442184,0,0.6804462076387662,0,23006329592.44821,10.361847337273819,0.7249369226082842,0.6804462076387662,0,0,0.044490714969518064,1,0,0,0
LDOS,2026-01-05,"LEIDOS, INC.",1,100000.0,100000.0,692696416.59,38910371.636421055,15351141.77,165,16,1.991819154534531,-3.630631910462423,11.389873552474716,1.2854577933322116,40,2026-01-05,1.457868504044213,4,-35.61753462633026,0,0.6658688047528981,0,23397844361.796402,10.369175847799006,0.4535764573070235,0.6658688047528981,0,0,-0.2122923474458746,0,0,0,0
LDOS,2026-01-06,"LEIDOS, INC.",1,-45742.53,45742.53,692696416.59,38508465.47260416,15151211.78,168,17,1.8684743105246788,-1.3722581735003958,11.723346438456542,1.224511555204741,41,2026-01-06,0.4253102833606359,3,-37.21687661050711,0,0.6815981628556955,0,24930750434.20938,10.396735351288815,0.4285341870938891,0.6815981628556955,0,0,-0.25306397576180645,0,0,0,0
LDOS,2026-01-23,"LEIDOS, INC.",1,2492676.0,2492676.0,692696416.59,35668378.93183486,14900933.59,141,18,1.9315846190434725,0.4712645850156294,9.160269569098524,1.661609898480089,48,2026-01-23,1.8250367169905024,12,-34.81236285313011,0,0.4360491721987798,0,24670588908.151917,10.392179516595862,0.42868344071590275,0.4360491721987798,0,0,-0.007365731482877058,0,0,0,0
LDOS,2026-02-04,"LEIDOS, INC.",1,1704043.68,1704043.68,692696416.59,36063014.92350428,15309165.41,245,22,1.1129759148547893,-5.696781510806492,-2.985975151858966,1.725458870661542,55,2026-02-04,3.332625159074465,4,-38.81874985846019,0,0.7335106968107259,0,24203831402.081085,10.383884119082698,0.8344576576258049,0.7335106968107259,0,0,0.10094696081507903,0,0,0,0
LDOS,2026-02-09,"LEIDOS, INC.",1,185000.0,185000.0,692696416.59,35668054.018083334,15330153.59,231,20,1.399464132012003,-3.5316997626895663,1.2356420822431602,1.6850859393699869,58,2026-02-09,0.0719487970705534,1,-44.61665215462586,0,0.6951315412683575,0,24611925610.41208,10.391145593762149,0.6872346025501149,0.6951315412683575,0,0,-0.007896938718242597,0,0,0,0
LDOS,2026-02-11,"LEIDOS, INC.",1,53000.0,53000.0,692696416.59,35158717.73204918,15130223.6,248,22,2.8386708916697425,-12.638535228767134,-12.607213992318266,1.5492360022845617,59,2026-02-11,4.421955588161652,13,-38.295472231376415,0,0.7771309901182475,0,24832552153.56038,10.395021356254096,0.7239046650205784,0.7771309901182475,0,0,-0.053226325097669114,0,0,0,0
LDOS,2026-02-12,"LEIDOS, INC.",1,128637.0,128637.0,692696416.59,34886090.70414635,14951281.79,247,22,2.7993123495316894,-11.919278140902778,-12.37292854977784,1.522048734337466,60,2026-02-12,5.372128893200312,12,-38.78438384370556,0,0.7116997798366876,0,22062611246.267303,10.34365691257975,0.7042315370353422,0.7116997798366876,0,0,-0.007468242801345393,0,0,0,0
LDOS,2026-02-17,"LEIDOS, INC.",2,305948.88,305948.88,692696416.59,34393012.879200004,14900933.59,219,20,3.3600576962164403,-18.14533526598797,-17.554973912765927,1.339416884703187,63,2026-02-17,11.836806181848392,10,-36.62313433899621,0,0.8458871100281768,0,22483457664.485413,10.35186310089763,0.9037212348077294,0.8458871100281768,0,0,0.05783412477955252,1,1,0,0
LDOS,2026-02-25,"LEIDOS, INC.",2,997505.0,997505.0,692696416.59,33837945.72893129,14951281.79,232,21,3.802307286955856,-12.83375459250968,-12.267390863894532,0.6670624850061598,67,2026-02-25,6.333507420070705,4,-35.709194129000075,0,0.8349524324645294,0,22130186101.894684,10.344985066104668,0.9114725820089283,0.8349524324645294,0,0,0.0765201495443989,0,0,0,0
LDOS,2026-03-02,"LEIDOS, INC.",2,2698807.0,2698807.0,692696416.59,33526639.102014925,15330153.59,187,19,3.9440502013769594,-4.891473824531223,-5.391048689189115,0.3924615861581719,70,2026-03-02,0.6967691832073353,1,-39.98644367656938,0,0.8300062928148518,0,22253464428.034058,10.347397631714934,0.8727288255086306,0.8300062928148518,0,0,0.04272253269377879,0,0,0,0
LDOS,2026-03-10,"LEIDOS, INC.",1,40000.0,40000.0,692696416.59,33268344.43885714,15330153.59,203,20,3.951096419032746,-6.962217279323047,-8.492279098675048,0.051244757430898,75,2026-03-10,0.7825621685507489,3,-37.58952361180952,0,0.926524700704318,0,22817743214.169525,10.358272688368777,0.8860579523681542,0.926524700704318,0,0,-0.040466748336163816,0,0,0,0
LDOS,2026-03-12,LEIDOS BIOMEDICAL RESEARCH INC,1,70457.0,70457.0,692696416.59,33365738.08725352,15411408.88,219,21,3.0597506823303333,-6.168589587872409,-8.0676346805012,-0.0435940471569847,77,2026-03-12,0.0287653661106057,1,-35.09283697341363,0,0.6729561873677138,0,22033596294.533386,10.343085387908943,0.5753311675843836,0.6729561873677138,0,0,-0.09762501978333016,0,0,0,0
LDOS,2026-03-16,"LEIDOS, INC.",1,802186.0,802186.0,692696416.59,33299904.26847222,15726624.659999998,214,19,3.0798248242598336,-6.689148206175732,-11.070139100500043,-0.1942094584444041,79,2026-03-16,0.913704376850366,1,-29.066529497159443,0,0.6061684253205016,0,22095871455.93068,10.344311134707475,0.5851398938111856,0.6061684253205016,0,0,-0.02102853150931605,0,0,0,0
LDOS,2026-03-17,"LEIDOS, INC.",2,14081944.21,14081944.21,692696416.59,33694879.281931035,15981573.329999998,222,20,2.4088947849170426,-6.799552018203537,-10.701692275144548,-0.282490269618599,80,2026-03-17,0.0,0,-32.07834917281753,0,0.6065406641538158,0,21333988379.59099,10.329072054198956,0.5121155358415785,0.6065406641538158,0,0,-0.09442512831223726,0,0,0,0
LDOS,2026-03-25,"LEIDOS, INC.",1,1722466.66,1722466.66,692696416.59,33883962.815165564,16939408.61,262,22,1.8342684981995323,-9.712760502142714,-15.51549443257556,-0.2759255350206934,86,2026-03-25,1.10775080527028,9,-14.56584798205115,0,0.6279927919147084,0,20024440373.805313,10.301560387629463,0.6808938471320937,0.6279927919147084,0,0,0.05290105521738531,0,0,0,0
LDOS,2026-03-27,"LEIDOS, INC.",2,44888521.35,44888521.35,692696416.59,34060070.91660131,16939408.61,273,22,1.609458889632551,-7.51196524502633,-15.390821979760693,-0.3474762521202119,88,2026-03-27,3.285538079594086,7,-10.247952729051358,0,0.8021006228120471,0,19846853019.8703,10.297691653443986,0.711321500768498,0.8021006228120471,0,0,-0.0907791220435491,0,0,0,0
LDOS,2026-04-01,"LEIDOS, INC.",1,2817882.16,2817882.16,692696416.59,33817287.52808917,16939408.61,257,23,1.4280719391959515,-15.53490263585624,-18.823585507746845,-0.4909635377646458,91,2026-04-01,2.967762376424199,4,-8.266290626820105,0,0.7866778042528175,0,19587400482.022934,10.29197680295626,0.9146369434562321,0.7866778042528175,0,0,0.12795913920341462,0,0,0,0
MRCY,2025-08-27,MERCURY SYSTEMS INC,1,1074598.0,1074598.0,,,,0,0,6.219074519297517,25.866203252299645,41.96644267786274,,0,2025-08-27,23.66065374496007,90,23.66065374496007,1,3.577697997594421,1,4052697911.430359,9.607744232587393,3.8269501971908957,3.577697997594421,1,1,0.2492521995964747,1,1,1,1
NOC,2025-08-28,NORTHROP GRUMMAN SYSTEMS CORPORATION,4,33749189.410000004,33749189.41,71518767.46,27487638.13,35708900.415,123,12,0.733830301082658,11.232457705809365,8.06795463477077,,0,2025-08-28,8.939840473986882,28,-1.067236050436815,0,0.9161508619584472,0,82696043658.3418,10.917484732545878,0.927776866740462,0.9161508619584472,0,0,0.01162600478201481,1,0,0,0
NOC,2025-08-29,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,6570677.0,6570677.0,154826277.51000002,36662801.65923077,35755264.83,135,13,0.6339048195109619,11.537554333392942,3.90626697530414,,0,2025-08-29,8.544747062089165,27,0.9280637882712162,0,0.7480354850126754,0,82877906353.43945,10.918438771471706,0.7686646642852576,0.7480354850126754,0,0,0.020629179272582232,1,0,0,0
NOC,2025-09-04,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,13943724.69,13943724.69,154826277.51000002,37407617.213750005,35708900.415,175,16,0.7019058823091235,9.890241185257077,0.7875303007470293,,0,2025-09-04,10.03691799204125,24,8.326763531218395,0,0.780398866806172,0,82228522822.22266,10.915022488533273,0.7546634078118969,0.780398866806172,0,0,-0.025735458994275096,1,1,0,0
NOC,2025-09-08,NORTHROP GRUMMAN SYSTEMS CORPORATION,3,1700654.2999999998,3290446.38,154826277.51000002,34627418.70944445,35708900.415,205,18,0.6585062228450428,11.384988830315288,4.585388481783049,,0,2025-09-08,12.951243339310547,90,12.951243339310547,0,0.7537707928133169,0,82198800812.32227,10.91486548172022,0.7965334115086268,0.7537707928133169,0,0,0.04276261869530984,1,1,0,0
NOC,2025-09-16,NORTHROP GRUMMAN SYSTEMS CORP,4,58604843.56,58742191.02,154826277.51000002,31580367.9144,35755264.83,261,21,0.9101371971748364,5.806249258192777,0.3271705294423555,0.2322888925392563,0,2025-09-16,16.624822540831595,89,14.548635536171828,0,0.8623438533761199,0,81312838471.92773,10.910159121698861,0.7802301020299299,0.8623438533761199,0,0,-0.08211375134618992,1,1,1,0
NOC,2025-09-22,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,635265.82,635265.82,154826277.51000002,35479664.98413793,35856540.96,290,20,0.8523468270407455,7.882510969062739,-6.382045499029699,-0.3877281729283854,0,2025-09-22,21.178212385524088,89,20.63972857921108,1,0.7662950305288715,0,81201023268.91113,10.909561502113608,0.8387342119184664,0.7662950305288715,0,0,0.07243918138959493,1,1,1,1
NOC,2025-10-01,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,8345729.41,8345729.41,309678442.89000005,59327368.39648648,40351785.260000005,437,23,1.015187237661879,12.337941055186752,-3.331680030407693,-1.1418657450035294,0,2025-10-01,17.601665362839604,88,13.603172838511425,0,0.8766317582318932,0,86235131976.72705,10.935684232358934,0.9786616685446342,0.8766317582318932,0,0,0.102029910312741,1,1,1,0
